1 0 275920 276241 1.0020 0.0002 0.0 0.0 0.0
0 0 276242 276243 0.9998 0.0001 0.0 0.0 0.0
1 0 276242 276243 1.0011 0.0001 0.0 0.0 0.0
0 0 276244 276281 1.0000 0.0002 0.0 0.0 0.0
1 0 276244 276281 1.0013 0.0002 0.0 0.0 0.0
0 0 276282 276282 1.0006 0.0002 0.0 0.0 0.0
1 0 276282 276282 1.0019 0.0002 0.0 0.0 0.0
0 0 276283 276314 1.0000 0.0002 0.0 0.0 0.0
1 0 276283 276314 1.0013 0.0002 0.0 0.0 0.0
0 0 276315 276360 1.0014 0.0002 0.0 0.0 0.0
1 0 276315 276360 1.0027 0.0002 0.0 0.0 0.0
0 0 276361 276362 1.0009 0.0002 0.0 0.0 0.0
1 0 276361 276362 1.0022 0.0002 0.0 0.0 0.0
0 0 276363 276383 1.0010 0.0002 0.0 0.0 0.0
1 0 276363 276383 1.0023 0.0002 0.0 0.0 0.0
0 0 276384 276436 1.0008 0.0002 0.0 0.0 0.0
1 0 276384 276436 1.0021 0.0002 0.0 0.0 0.0
0 0 276437 276453 1.0011 0.0001 0.0 0.0 0.0
1 0 276437 276453 1.0024 0.0001 0.0 0.0 0.0
0 0 276454 276500 1.0013 0.0002 0.0 0.0 0.0
1 0 276454 276500 1.0026 0.0002 0.0 0.0 0.0
0 0 276501 276524 1.0008 0.0001 0.0 0.0 0.0
1 0 276501 276524 1.0021 0.0001 0.0 0.0 0.0
0 0 276525 276526 1.0013 0.0001 0.0 0.0 0.0
1 0 276525 276526 1.0026 0.0001 0.0 0.0 0.0
0 0 276527 276542 1.0009 0.0002 0.0 0.0 0.0
1 0 276527 276542 1.0022 0.0002 0.0 0.0 0.0
0 0 276543 276581 1.0011 0.0002 0.0 0.0 0.0
1 0 276543 276581 1.0024 0.0002 0.0 0.0 0.0
0 0 276582 276584 1.0006 0.0002 0.0 0.0 0.0
1 0 276582 276584 1.0019 0.0002 0.0 0.0 0.0
0 0 276585 276586 1.0012 0.0002 0.0 0.0 0.0
1 0 276585 276586 1.0025 0.0002 0.0 0.0 0.0
0 0 276587 276654 1.0012 0.0002 0.0 0.0 0.0
1 0 276587 276654 1.0025 0.0002 0.0 0.0 0.0
0 0 276655 276658 1.0009 0.0002 0.0 0.0 0.0
1 0 276655 276658 1.0022 0.0002 0.0 0.0 0.0
0 0 276659 276775 1.0012 0.0002 0.0 0.0 0.0
1 0 276659 276775 1.0025 0.0002 0.0 0.0 0.0
0 0 276776 276793 1.0010 0.0002 0.0 0.0 0.0
